_id|f001|f008|f040|f072|f190|f490|f550|f590|f680|fLDR
000074784||101013---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qQānūn 2MGB"|"qQanoun 2MGB"||"qPsalterium 2MGB"|"iarabisches Psalterium"|-----nz--a22-----n--4500
000074785||101013---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qRiqq 2MGB"|||"qTamburin 2MGB##qMazhar 2MGB"|"ikleines arabisches Tamburin"|-----nz--a22-----n--4500
000074786||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSaxophon elektrisch verstärkt 2MGB"|||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB##qSaxophon 2MGB"||-----nz---22-----n--4500
000074787||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSchlagzeug elektrisch verstärkt 2MGB"|||"qMIDI Schlagzeug 2MGB##qSchlagzeug 2MGB"|"imit Zahlangabe möglich, diese bezieht sich auf die Anzahl Spieler"|-----nz---22-----n--4500
000074788||101013---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSchofar 2MGB"||||"ihebräisches Widderhorn"|-----nz--a22-----n--4500
000074789||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qSprechstimme elektrisch verstärkt 2MGB"|||"qSprechstimme 2MGB"|"iKein(e) Sänger(in)"|-----nz---22-----n--4500
000074790||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTrompete elektrisch verstärkt 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qMelodieinstrument 2MGB##qTrompete 2MGB##qCornet à pistons 2MGB"||-----nz---22-----n--4500
000074791||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTuba elektrisch verstärkt 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qBügelhorn 2MGB##qSousaphon 2MGB##qTuba 2MGB"||-----nz---22-----n--4500
000074792||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qVibraphon elektrisch verstärkt 2MGB"|||"qAkkordinstrument 2MGB##qSchlagzeug 2MGB##qVibraphon 2MGB"||-----nz---22-----n--4500
000074793||101013---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qCaja 2MGB"|||"qBombo 2MGB##qCajón 2MGB##qTrommel 2MGB##qSchlagzeug 2MGB"|"izweifellige Rahmentrommel in Spanien und Lateinamerika"|-----nz--a22-----n--4500
000074794||101013---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBombo 2MGB"|||"qCaja 2MGB##qCajón 2MGB##qTrommel 2MGB##qSchlagzeug 2MGB"|"izweifellige Rahmentrommel in Spanien und Lateinamerika, grösser als die ""Caja"""|-----nz--a22-----n--4500
000074795||101013---adz--ba-n----------------------|"aSzZuIDS BS/BE A164"|amu|"qCajón 2MGB"|||"qCaja 2MGB##qBombo 2MGB##qTrommel 2MGB##qSchlagzeug 2MGB"|"iKistentrommel aus Holz"|-----nz--a22-----n--4500
000074796||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qRöhrenglockenspiel 2MGB"|"qChimes 2MGB##qTubular bells 2MGB"||"qSchlagzeug 2MGB##qCarillon 2MGB##qGlocke 2MGB##qGlockenspiel 2MGB##qKirchenglocke 2MGB##qMilitärglockenspiel 2MGB##qRöhrenglocke 2MGB"||-----nz---22-----n--4500
000074797||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qComputerprogramm 2MGB"|||"qElektronischer Klangerzeuger 2MGB##qLive-Elektronik 2MGB##qSynthesizer 2MGB"||-----nz---22-----n--4500
000074798||101013---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qDjembé 2MGB"|||"qTrommel 2MGB##qSchlagzeug 2MGB"|"ikelchförmige westafrikanische Trommel"|-----nz--a22-----n--4500
000074799||030630---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMilitärglockenspiel 2MGB"|||"qGlockenspiel 2MGB##qRöhrenglockenspiel 2MGB##qSchlagzeug 2MGB##qCarillon 2MGB"||-----nz---22-----n--4500
000074933||101115---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMechanisches Musikinstrument 2MGB"|"qOrgelwalze 2MGB##qMechanisches Musikwerk 2MGB##qMusikautomat 2MGB##qSpielautomat 2MGB##qUhrwerk 2MGB"||"qDrehorgel 2MGB##qFlötenuhr 2MGB##qSpieldose 2MGB##qOrchestrion 2MGB##qSelbstspielklavier 2MGB##qReproduktionsklavier 2MGB"||-----nz--a22-----n--4500
000074935||101115---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qFlötenuhr 2MGB"|||"qMechanisches Musikinstrument 2MGB"||-----nz--a22-----n--4500
000074936||101115---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qOrchestrion 2MGB"|||"qMechanisches Musikinstrument 2MGB"||-----nz--a22-----n--4500
000074937||101115---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qReproduktionsklavier 2MGB"|"qWelte-Mignon 2MGB"||"qSelbstspielklavier 2MGB##qMechanisches Musikinstrument 2MGB"||-----nz--a22-----n--4500
000075109||040414---a-z--ba-n|"aSzZuIDS BS/BE A100"|amu|"aGeistliches Konzert 2MGB"|||"aKantate 2MGB##aKonzert 2MGB##aMotette 2MGB"||-----nz---22-----n--4500
000075110||040414---a-z--ba-n|"aSzZuIDS BS/BE A100"|amu|"aImprovisation 2MGB"|||"aCharakterstück 2MGB"||-----nz---22-----n--4500
000075273||030904---a-z--ba-n----------------------|"aSzZuIDS BS/BE A164"|amu|"qAjaeng 2MGB"|||"qZupfinstrument 2MGB##qZither 2MGB"|"iKoreanische Wölbbrettzither"|-----nz---22-----n--4500
000075274|2683955|840206---a-z--ba-n----------------------|"aSzZuIDS BS/BE A164"|amu|"qAkkordeon elektrisch verstärkt 2MGB"|||"qAkkordinstrument 2MGB##qTasteninstrument 2MGB##qBajan 2MGB##qBandoneón 2MGB##qSchwyzerorgel 2MGB"||00456nz---2200169n--4500
000075275||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBüchel 2MGB"|||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB##qHolzblasinstrument 2MGB"|iAlphorn|-----nz---22-----n--4500
000075276||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qComputer [real-time computer performance] 2MGB"|||"qElektronischer Klangerzeuger 2MGB##qLive-Elektronik 2MGB##qTonaufnahme 2MGB##qZuspielaufnahme 2MGB"||-----nz---22-----n--4500
000075277||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qCristal Baschet 2MGB"|"qKristal Baschet 2MGB##q[Benutzt für] 2MGB"||"qGlasharfe 2MGB##qGlasharmonika 2MGB##qSchlagzeug 2MGB"|"iEuphon aus Glas und Metall (Schlagzeug)"|-----nz---22-----n--4500
000075278||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qDidjeridu 2MGB"|"qDidgeridoo 2MGB"|||"iObertonreiches Blasinstrument der nordaustralischen Aborigines"|-----nz---22-----n--4500
000075279||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qErh-hu 2MGB"||||"iChinesische zweisaitige Fidel ohne Griffbrett und ohne Bünde"|-----nz---22-----n--4500
000075280||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qGong 2MGB"|||"qBecken 2MGB##qSchlagzeug 2MGB##qZimbel 2MGB"||-----nz---22-----n--4500
000075281||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qHolzbrett 2MGB"|||"qClaves 2MGB##qHolzblocktrommel 2MGB##qHolzbrett 2MGB##qHolzwürfel 2MGB##qSchlagzeug 2MGB"||-----nz---22-----n--4500
000075282||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKnabenalt 2MGB"|"qKnabensingstimme tief 2MGB"||"qKinderalt 2MGB##qKindersingstimme 2MGB##qKindersopran 2MGB##qKindersprechstimme 2MGB##qKinderstimme 2MGB##qKnabensopran 2MGB##qKnabensprechstimme 2MGB##qKnabenstimme 2MGB##qKnabenstimme hoch 2MGB##qKnabenstimme tief 2MGB"|"iSingt nur"|-----nz---22-----n--4500
000075283||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKnabensingstimme 2MGB"|||"qKnabenalt 2MGB##qKnabensopran 2MGB##qKindersingstimme 2MGB"|"iNicht vermerkt ob Alt oder Sopran, bzw. beides möglich"|-----nz---22-----n--4500
000075284||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMädchensopran 2MGB"|"qMädchensingstimme hoch 2MGB"||"qKindersingstimme 2MGB##qKindersopran 2MGB##qKindersprechstimme 2MGB##qKinderstimme 2MGB##qMädchenalt 2MGB##qMädchensprechstimme 2MGB##qMädchenstimme 2MGB##qMädchenstimme hoch 2MGB##qMädchenstimme tief 2MGB"|"iSingt nur"|-----nz---22-----n--4500
000075285||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKinderalt 2MGB"|||"qKindersopran 2MGB##qKindersingstimme 2MGB##qKindersprechstimme 2MGB##qKinderstimme 2MGB##qKnabensopran 2MGB##qKnabenalt 2MGB##qKnabensprechstimme 2MGB##qKnabenstimme 2MGB##qMädchensopran 2MGB##qMädchenalt 2MGB##qMädchensprechstimme 2MGB##qMädchenstimme 2MGB"|"iKnaben und/oder Mädchen"|-----nz---22-----n--4500
000075286||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKinderstimme hoch 2MGB"|||"qKinderstimme 2MGB##qKinderstimme alt 2MGB##qKinderalt 2MGB##qKindersopran 2MGB##qKindersingstimme 2MGB##qKindersprechstimme 2MGB##qKnabenalt 2MGB##qKnabensopran 2MGB##qKnabensprechstimme 2MGB##qKnabenstimme 2MGB##qMädchenalt 2MGB##qMädchensopran 2MGB##qMädchensprechstimme 2MGB##qMädchenstimme 2MGB"|"iSingt und spricht, Knaben und/oder Mädchen"|-----nz---22-----n--4500
000075287||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKinderstimme alt 2MGB"|||"qKinderstimme 2MGB##qKinderstimme hoch 2MGB##qKinderalt 2MGB##qKindersopran 2MGB##qKindersingstimme 2MGB##qKindersprechstimme 2MGB##qKnabenalt 2MGB##qKnabensopran 2MGB##qKnabensprechstimme 2MGB##qKnabenstimme 2MGB##qMädchenalt 2MGB##qMädchensopran 2MGB##qMädchensprechstimme 2MGB##qMädchenstimme 2MGB"|"iSingt und spricht, Knaben und/oder Mädchen"|-----nz---22-----n--4500
000075288||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMädchennalt 2MGB"|"qMädchensingstimme tief 2MGB"||"qKinderalt 2MGB##qKindersingstimme 2MGB##qKindersopran 2MGB##qKindersprechstimme 2MGB##qKinderstimme 2MGB##qMädchensopran 2MGB##qMädchensprechstimme 2MGB##qMädchenstimme 2MGB##qMädchenstimme hoch 2MGB##qMädchenstimme tief 2MGB"|"iSingt nur"|-----nz---22-----n--4500
000075289||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMädchensprechstimme 2MGB"|||"qKindersprechstimme 2MGB##qKnabensprechstimme 2MGB"|"iSingt nicht, nicht vermerkt ob Alt oder Sopran, bzw. beides möglich"|-----nz---22-----n--4500
000075290||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMädchenstimme 2MGB"|||"qKindersingstimme 2MGB##qKinderalt 2MGB##qKindersopran 2MGB##qKindersprechstimme 2MGB##qKinderstimme 2MGB##qMädchennalt 2MGB##qMädchensopran 2MGB##qMädchensprechstimme 2MGB##qMädchenstimme hoch 2MGB##qMädchenstimme tief 2MGB"|"iSpricht und singt, nicht vermerkt ob Alt oder Sopran, bzw. beides möglich"|-----nz---22-----n--4500
000075291||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMegaphon 2MGB"||||iSprachrohr|-----nz---22-----n--4500
000075292||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMetallophon 2MGB"|||"qMetallstabspiel 2MGB##qGlocke 2MGB##qGlockenspiel 2MGB##qCelesta 2MGB##qVibraphon 2MGB##qGong 2MGB##qTamtam 2MGB##qBecken 2MGB##qTriangel 2MGB##qSchlagzeug 2MGB"|"iSammelbegriff für Idiophone aus Metall, wird nur gebraucht wenn beliebiges gemeint ist"|-----nz---22-----n--4500
000075293||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMetallstabspiel 2MGB"|||"qMetallophon 2MGB##qGlocke 2MGB##qGlockenspiel 2MGB##qCelesta 2MGB##qVibraphon 2MGB##qSchlagzeug 2MGB"|"iSammelbegriff von Instrumenten bei denen die Tonerzeugung durch Anschlagen von Metallplatten erfolgt, wird nur gebraucht wenn beliebiges gemeint ist"|-----nz---22-----n--4500
000075294||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qMikrophon [als selbstständiger Klangerzeuger] 2MGB"|||"qElektrische Verstärkung 2MGB"||-----nz---22-----n--4500
000075295||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qOud 2MGB"|"qAoud 2MGB##qUd 2MGB##qÛd 2MGB"||"qLaute 2MGB##qZupfinstrument 2MGB"|"iGezupfte Kurzhalslaute aus dem Mittelmeerraum, bzw. dem Nahen Osten"|-----nz---22-----n--4500
000075296||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qShamisen 2MGB"|"qSamisen 2MGB##qSangen 2MGB"||"qBiwa 2MGB##qZupfinstrument 2MGB"|"iJapanische Spiesslaute"|-----nz---22-----n--4500
000075297||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qLichtquelle 2MGB"|"qMobile Lichtquelle 2MGB##qSteuerbare Lichtquelle 2MGB"||"qBildprojektion 2MGB"||-----nz---22-----n--4500
000075298||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qBildprojektion 2MGB"|"qBildschirm 2MGB##qDia 2MGB##qDiaprojektor 2MGB##qDVD 2MGB##qDVD-Player 2MGB##qFilm 2MGB##qFilmprojektor 2MGB##qFernsehgerät 2MGB##qVideo 2MGB##qVideogerät 2MGB"||"qLichtquelle 2MGB"||-----nz---22-----n--4500
000075299||030908---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTonaufnahme 2MGB"|||"qZuspielaufnahme 2MGB"|"iAusschliesslich elektronische Musik und/oder wenn keine weitere Besetzungsangaben vorliegen"|-----nz---22-----n--4500
000075300||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qPräpariertes Cembalo 2MGB"|||"qAkkordinstrument 2MGB##qCembalo 2MGB##qPräpariertes Klavier 2MGB##qSaiteninstrument 2MGB##qTasteninstrument 2MGB"||-----nz---22-----n--4500
000075301||040419---a-z--ba-n|"aSzZuIDS BS/BE B420"|amu|"aHuapango 2MGB"|||"aTanz 2MGB wg"||-----nz---22-----n--4500
000075302||030904---a-z--ba-n|"aSzZuIDS BS/BE A164"|amu|"qKlavier 5händig 2MGB"|||"qAkkordinstrument 2MGB##qSaiteninstrument 2MGB##qTasteninstrument 2MGB##qKlavier 2MGB"||-----nz---22-----n--4500
000075303||121107---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qVuvuzela 2MGB"|"qVuvucela 2MGB"||"qBlasinstrument 2MGB##qBlechblasinstrument 2MGB"|"iSymbol des südafrikanischen Fußballs. Aufgrund ihrer Tonerzeugung gehört die Vuvuzela zu den Blechblasinstrumenten. Das ursprünglich aus Blech, inzwischen allerdings meist aus Kunststoff gefertigte Instrument besteht aus einer konischen, bis zu einem Meter langen Röhre, die an ihrem engen Ende mit einem integrierten Trichtermundstück versehen ist. Die Mensur der Röhre, die einem Exponentialtrichter angenähert ist, und die Mensur des Mundstücks sind darauf ausgelegt, den Grundton der Naturtonreihe mit sehr hoher Lautstärke spielen zu können"|-----nz--a22-----n--4500
000075304||040419---a-z--ba-n|"aSzZuIDS BS/BE B420"|amu|"aSextett 2MGB"|||||-----nz---22-----n--4500
000075305||040416---a-z--ba-n|"aSzZuIDS BS/BE B420"|amu|"aMilonga 2MGB"|||"aTango 2MGB wg"||-----nz---22-----n--4500
000075307||131017---adz--ba-n|"aSzZuIDS BS/BE B420"|amu|"aKadenz 2MGB"|||"aKonzert 2MGB"||-----nz--a22-----n--4500
000075309||040419---a-z--ba-n|"aSzZuIDS BS/BE B420"|amu|"aVirgil 2MGB"|||"aOfficium 2MGB wg"||-----nz---22-----n--4500
000075310||140324---adz--ba-n----------------------|"aSzZuIDS BS/BE A164"|amu|"qHarmonichord 2MGB"|||"qAkkordinstrument 2MGB##qSaiteninstrument 2MGB##qTasteninstrument 2MGB##qKlavier 2MGB"|iStreichklavier|-----nz--a22-----n--4500
000075316||040415---a-z--ba-n|"aSzZuIDS BS/BE B420"|amu|"aBicinium 2MGB"|||||-----nz---22-----n--4500
000075319||150819---adz--ba-n|"aSzZuIDS BS/BE A164"|amu|"qTaegŭm 2MGB"|"qDaegum 2MGB##qDaegeum 2MGB"||"qBlasinstrument 2MGB##qHolzblasinstrument 2MGB"|"iKoreanische Bambus-Querflöte"|-----nz--a22-----n--4500
